hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.windowWidth	Answer.windowHeight	Answer.browser	Answer.listNumber	Answer.age	Answer.language	Answer.americanenglish	Answer.comments	Response0	List0	ID0	Condition0	Adj0	Context0	Target0	Response1	List1	ID1	Condition1	Adj1	Context1	Target1	Response2	List2	ID2	Condition2	Adj2	Context2	Target2	Response3	List3	ID3	Condition3	Adj3	Context3	Target3	Response4	List4	ID4	Condition4	Adj4	Context4	Target4	Response5	List5	ID5	Condition5	Adj5	Context5	Target5	Response6	List6	ID6	Condition6	Adj6	Context6	Target6	Response7	List7	ID7	Condition7	Adj7	Context7	Target7	Response8	List8	ID8	Condition8	Adj8	Context8	Target8	Response9	List9	ID9	Condition9	Adj9	Context9	Target9	Response10	List10	ID10	Condition10	Adj10	Context10	Target10	Response11	List11	ID11	Condition11	Adj11	Context11	Target11	Response12	List12	ID12	Condition12	Adj12	Context12	Target12	Response13	List13	ID13	Condition13	Adj13	Context13	Target13
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	39LOEL67OS68QAPZ2MP7N1U48S738R	AP7BOM5KUH8KV	Approved	Tue Aug 26 13:32:59 CEST 2014	Mon Aug 25 20:49:13 CEST 2014	Mon Aug 25 20:52:59 CEST 2014	Mon Aug 25 23:04:39 CEST 2014					1836	600	"""Chrome"""	21	"""26"""	"""English"""	"""Yes"""	""""""	7	22	48-polite-CxC	CxC	polite	Chad_was_introduced_to_Susan.	He_smiled.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	22	13-fortunate-CnC	CnC	fortunate	Sue_was_bitten_by_a_shark.	She_got_away_with_a_few_cuts.	1	22	37-foolish-CxD	CxD	foolish	Kate_needed_a_new_dress.	She_went_shopping.	1	22	9-stupid-CnD	CnD	stupid	Zack_discovered_that_his_girlfriend_was_cheating.	He_broke_up_with_her.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	22	50-rude-CnD	CnD	rude	Ann_was_visiting_her_older_brother.	She_brought_a_gift.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	2	22	36-wise-CnD	CnD	wise	Paul_had_the_flu.	He_went_to_work.	6	22	56-mean-CnC	CnC	mean	Jack_saw_a_hungry_dog.	He_pretended_to_have_food_for_him.	4	22	25-lucky-CnC	CnC	lucky	Eve_didn't_hear_her_alarm_clock_this_morning.	She_was_on_vacation.	7	22	6-smart-CnC	CnC	smart	Jane_parked_her_car.	She_turned_off_the_lights.	7	22	19-brave-CxC	CxC	brave	Greg_suffers_from_depression.	He_admitted_it.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3EFVCAY5L3AJBORO57HU38BT4PTJ8J	A1N8GTWT0RRAIS	Approved	Tue Aug 26 13:33:01 CEST 2014	Mon Aug 25 20:50:54 CEST 2014	Mon Aug 25 20:53:01 CEST 2014	Mon Aug 25 23:04:39 CEST 2014					1011	600	"""Firefox"""	13	"""24"""	"""english"""	"""Yes"""	""""""	1	14	8-stupid-CnD	CnD	stupid	Zack_left_the_bar_drunk.	He_called_a_taxi.	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	6	14	16-fortunate-CnC	CnC	fortunate	Sue_was_training_to_become_a_dancer.	She_had_a_great_sense_of_rhythm.	7	14	52-rude-CxC	CxC	rude	Ann_was_watching_a_play._	She_made_a_call_on_her_cell_phone.	6	14	22-brave-CnC	CnC	brave	Greg_saw_a_man_hit_a_dog.	He_stood_up_to_the_man.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	14	33-wise-CxD	CxD	wise	Paul_went_into_the_public_pool.	He_wore_hiking_boots.	7	14	29-lucky-CnC	CnC	lucky	Eve_wanted_to_be_a_model.	She_had_beautiful_skin.	7	14	4-smart-CxD	CxD	smart	Jane_hates_keeping_track_of_time.	She_bought_a_watch.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	14	43-polite-CnD	CnD	polite	Chad_was_visiting_his_grandmother.	He_insulted_her_caretaker.	1	14	55-mean-CnD	CnD	mean	Jack_walked_past_an_old_man_with_a_cane.	He_helped_him_across_the_street.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	14	41-foolish-CnD	CnD	foolish	Kate's_doctor_told_her_to_lose_weight.	She_started_exercising.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3T111IHZ5ER0NHTBI4WH5VSVYC5R98	A19AJ94G4Y9S38	Approved	Tue Aug 26 13:33:01 CEST 2014	Mon Aug 25 20:51:14 CEST 2014	Mon Aug 25 20:53:01 CEST 2014	Mon Aug 25 23:04:39 CEST 2014					1832	600	"""Firefox"""	17	"""22"""	"""English"""	"""Yes"""	"""Thanks"""	6	18	57-mean-CxC	CxC	mean	Jack's_customer_asked_him_to_drive_faster.	He_slowed_the_car_down.	1	18	19-brave-CnD	CnD	brave	Greg_saw_a_child_drowning_in_a_river.	He_watched_from_the_river_bank.	7	18	32-wise-CxC	CxC	wise	Paul_was_being_mugged.	He_started_yelling_loudly.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	18	48-polite-CnD	CnD	polite	Chad_was_chatting_with_his_friend_Betty.	He_talked_only_about_himself.	4	18	27-lucky-CxD	CxD	lucky	Eve_was_called_in_for_jury_duty.	She_was_chosen.	6	18	1-smart-CxC	CxC	smart	Jane's_father_couldn't_hear_the_TV.	She_turned_up_the_volume.	7	18	53-rude-CnC	CnC	rude	Ann_had_insulted_her_husband.	She_laughed_at_his_tears.	1	18	12-stupid-CxD	CxD	stupid	Zack_was_hungry.	He_drank_a_milk_shake.	3	18	18-fortunate-CxD	CxD	fortunate	Sue_was_at_her_best_friend's_wedding.	She_fell_asleep.	7	18	42-foolish-CxC	CxC	foolish	Kate_can't_swim.	She_jumped_into_the_water.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	32SVAV9L3FAM9YIEZK9LJS0ZYG73AV	AEQ95NMC3VXQ5	Approved	Tue Aug 26 13:33:02 CEST 2014	Mon Aug 25 20:49:46 CEST 2014	Mon Aug 25 20:53:02 CEST 2014	Mon Aug 25 23:04:39 CEST 2014					1104	600	"""Chrome"""	7	"""58"""	"""English"""	"""Yes"""	""""""	1	8	28-lucky-CnD	CnD	lucky	Eve_bought_a_raffle_ticket._	She_lost_it_the_next_day.	1	8	32-wise-CnD	CnD	wise	Paul_went_on_a_long_hike.	He_wore_his_flip-flops.	1	8	46-polite-CxD	CxD	polite	Chad_had_his_ear_pressed_on_his_boss'_door.	He_listened_for_a_long_time.	7	8	8-stupid-CnC	CnC	stupid	Zack_left_the_bar_drunk.	He_drove_home.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	8	37-foolish-CxC	CxC	foolish	Kate_was_completely_broke.	She_went_shopping.	4	8	24-brave-CxD	CxD	brave	Greg_spent_some_days_on_the_beach_in_Hawaii.	He_shared_his_story.	7	8	3-smart-CnC	CnC	smart	Jane_was_applying_for_a_job._	She_updated_her_resume.	7	8	55-mean-CnC	CnC	mean	Jack_walked_past_an_old_man_with_a_cane.	He_pushed_the_man.	1	8	18-fortunate-CnD	CnD	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_was_kicked_out_by_a_bouncer.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	5	8	53-rude-CxC	CxC	rude	Ann_was_introduced_to_Samuel.	She_frowned.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	32ZKVD547FORS8N65Y9HE3K5GYS3BQ	A1Q6IR9E7MW3BM	Approved	Tue Aug 26 13:33:14 CEST 2014	Mon Aug 25 20:49:51 CEST 2014	Mon Aug 25 20:53:14 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1103	600	"""Firefox"""	2	"""45"""	"""English"""	"""Yes"""	""""""	2	3	25-lucky-CxD	CxD	lucky	Eve_thought_she_found_water_in_the_desert.	She_was_just_hallucinating.	2	3	38-foolish-CnD	CnD	foolish	Kate_read_a_fantasy_novel.	She_read_it_on_her_vacation.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	3	47-polite-CnC	CnC	polite	Chad_had_insulted_his_wife.	He_apologized.	7	3	6-smart-CxC	CxC	smart	Jane's_boyfriend_was_cheating_on_her.	She_broke_up_with_him.	2	3	16-fortunate-CxC	CxC	fortunate	Sue_doesn't_like_to_clean.	She_had_a_tiny_apartment.	1	3	32-wise-CxD	CxD	wise	Paul_was_attending_a_church_service.	He_started_yelling_loudly.	6	3	7-stupid-CnC	CnC	stupid	Zack_was_in_a_severe_thunderstorm.	He_walked_around_outside.	3	3	52-rude-CxD	CxD	rude	Ann_was_sitting_in_a_park.	She_made_a_call_on_her_cell_phone.	1	3	57-mean-CnD	CnD	mean	Jack's_daughter_made_a_mistake_in_her_homework.	He_helped_her_fix_it.	7	3	19-brave-CnC	CnC	brave	Greg_saw_a_child_drowning_in_a_river.	He_jumped_into_the_river.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3180JW2OT4D0O68M79ARRO122ZSJ5H	A2M9EE6KTM8F8I	Approved	Tue Aug 26 13:33:31 CEST 2014	Mon Aug 25 20:50:13 CEST 2014	Mon Aug 25 20:53:31 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1372	600	"""Chrome"""	7	"""28"""	"""English"""	"""Yes"""	"""n%2Fa"""	5	8	37-foolish-CxC	CxC	foolish	Kate_was_completely_broke.	She_went_shopping.	2	8	18-fortunate-CnD	CnD	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_was_kicked_out_by_a_bouncer.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	8	8-stupid-CnC	CnC	stupid	Zack_left_the_bar_drunk.	He_drove_home.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	6	8	3-smart-CnC	CnC	smart	Jane_was_applying_for_a_job._	She_updated_her_resume.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	3	8	28-lucky-CnD	CnD	lucky	Eve_bought_a_raffle_ticket._	She_lost_it_the_next_day.	6	8	32-wise-CnD	CnD	wise	Paul_went_on_a_long_hike.	He_wore_his_flip-flops.	6	8	55-mean-CnC	CnC	mean	Jack_walked_past_an_old_man_with_a_cane.	He_pushed_the_man.	3	8	46-polite-CxD	CxD	polite	Chad_had_his_ear_pressed_on_his_boss'_door.	He_listened_for_a_long_time.	6	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	5	8	53-rude-CxC	CxC	rude	Ann_was_introduced_to_Samuel.	She_frowned.	4	8	24-brave-CxD	CxD	brave	Greg_spent_some_days_on_the_beach_in_Hawaii.	He_shared_his_story.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3DI28L7YXAFTP8LBSLXORIBTLBRE19	AET0OKGSX6V4F	Approved	Tue Aug 26 13:33:33 CEST 2014	Mon Aug 25 20:50:54 CEST 2014	Mon Aug 25 20:53:33 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1386	600	"""Chrome"""	7	"""28"""	"""English"""	"""Yes"""	""""""	7	8	3-smart-CnC	CnC	smart	Jane_was_applying_for_a_job._	She_updated_her_resume.	7	8	55-mean-CnC	CnC	mean	Jack_walked_past_an_old_man_with_a_cane.	He_pushed_the_man.	7	8	8-stupid-CnC	CnC	stupid	Zack_left_the_bar_drunk.	He_drove_home.	1	8	32-wise-CnD	CnD	wise	Paul_went_on_a_long_hike.	He_wore_his_flip-flops.	1	8	28-lucky-CnD	CnD	lucky	Eve_bought_a_raffle_ticket._	She_lost_it_the_next_day.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	8	46-polite-CxD	CxD	polite	Chad_had_his_ear_pressed_on_his_boss'_door.	He_listened_for_a_long_time.	5	8	53-rude-CxC	CxC	rude	Ann_was_introduced_to_Samuel.	She_frowned.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	8	24-brave-CxD	CxD	brave	Greg_spent_some_days_on_the_beach_in_Hawaii.	He_shared_his_story.	3	8	18-fortunate-CnD	CnD	fortunate	Sue_had_a_backstage_pass_for_a_Beyonce_concert.	She_was_kicked_out_by_a_bouncer.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	8	37-foolish-CxC	CxC	foolish	Kate_was_completely_broke.	She_went_shopping.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3STRJBFXOWSXKSPUQQS1VJ7TXRETKH	A1B96OOF13XQQ3	Approved	Tue Aug 26 13:33:34 CEST 2014	Mon Aug 25 20:50:05 CEST 2014	Mon Aug 25 20:53:34 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1215	600	"""Chrome"""	18	"""24"""	"""English%2FSpanish"""	"""Yes"""	""""""	5	19	41-foolish-CxC	CxC	foolish	Kate_has_problems_with_her_feet.	She_wore_high_heels.	7	19	46-polite-CnC	CnC	polite	Chad_was_standing_in_front_of_his_friend's_door.	He_knocked_gently.	7	19	60-mean-CxD	CxD	mean	Jack_had_to_go_to_the_bathroom.	He_cut_the_line.	7	19	50-rude-CnC	CnC	rude	Ann_was_visiting_her_older_brother.	She_insulted_his_wife.	7	19	34-wise-CxC	CxC	wise	Paul_was_burnt_out_from_work.	He_took_a_vacation.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	19	10-stupid-CnC	CnC	stupid	Zack_was_offered_some_contaminated_heroin.	He_injected_it.	3	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	19	29-lucky-CxD	CxD	lucky	Eve_was_playing_Connect_Four_against_a_child.	She_won_two_games.	7	19	5-smart-CxC	CxC	smart	Jane_went_on_a_hike.	She_brought_a_snack.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	19	18-fortunate-CxC	CxC	fortunate	Sue_needed_to_get_some_rest.	She_fell_asleep.	1	19	21-brave-CxD	CxD	brave	Greg_was_asked_to_mow_his_neighbor's_lawn.	He_took_the_job.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3A1COHJ8NJWNKIWYH7E9RVVERXP8H3	A2RJTBILNKNRJA	Approved	Tue Aug 26 13:33:36 CEST 2014	Mon Aug 25 20:50:47 CEST 2014	Mon Aug 25 20:53:36 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1668	600	"""Chrome"""	1	"""22"""	"""English"""	"""Yes"""	""""""	7	2	45-polite-CxC	CxC	polite	Chad_watched_a_street_comedian.	He_laughed.	6	2	60-mean-CxC	CxC	mean	Jack_didn't_want_to_wait_his_turn.	He_cut_the_line.	5	2	27-lucky-CnC	CnC	lucky	Eve_was_attacked_last_night.	She_escaped_her_attackers.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	2	35-wise-CnD	CnD	wise	Paul_was_staying_in_a_bad_part_of_town.	He_went_out_alone_at_night.	1	2	37-foolish-CnD	CnD	foolish	Kate_was_working_a_very_stressful_job.	She_took_relaxation_classes.	2	2	3-smart-CxD	CxD	smart	Jane_had_the_measles.	She_went_to_school.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	2	2	54-rude-CnD	CnD	rude	Ann_was_chatting_with_her_friend_Mark.	She_asked_about_his_children.	2	2	10-stupid-CxD	CxD	stupid	Zack_was_drinking_a_glass_of_wine.	He_took_a_sip.	4	2	19-brave-CxD	CxD	brave	Greg_forgot_to_shave_this_morning.	He_admitted_it.	1	2	14-fortunate-CnD	CnD	fortunate	Sue_just_bought_a_new_car.	She_hit_a_deer.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	39LNWE0K4UXLEAEVQSXZNZEIO1WIUM	A1XVQIK7RFYQ72	Approved	Tue Aug 26 13:33:44 CEST 2014	Mon Aug 25 20:48:38 CEST 2014	Mon Aug 25 20:53:44 CEST 2014	Mon Aug 25 23:04:40 CEST 2014					1434	600	"""Firefox"""	20	"""28"""	"""English"""	"""Yes"""	""""""	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	2	21	48-polite-CxD	CxD	polite	Chad_heard_that_his_dog_died.	He_smiled.	7	21	29-lucky-CxC	CxC	lucky	Eve_was_playing_tennis_against_a_pro.	She_won_two_games.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	4	21	6-smart-CnD	CnD	smart	Jane_parked_her_car.	She_left_the_lights_on.	7	21	59-mean-CnC	CnC	mean	Jack_bumped_his_shopping_cart_into_a_woman.	He_laughed_when_she_cried.	1	21	11-stupid-CnD	CnD	stupid	Zack_couldn't_afford_the_leather_jacket.	He_started_saving_for_it.	6	21	34-wise-CnC	CnC	wise	Paul's_parents_were_fighting.	He_stayed_out_of_it.	7	21	23-brave-CxC	CxC	brave	Greg_had_to_travel_through_Iraq_alone.	He_made_the_trip.	1	21	40-foolish-CnD	CnD	foolish	Kate's_favorite_shampoo_was_on_sale.	She_bought_two_bottles.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	21	54-rude-CnC	CnC	rude	Ann_was_chatting_with_her_friend_Mark.	She_talked_only_about_herself.	4	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	5	21	13-fortunate-CxC	CxC	fortunate	Sue_got_into_a_rain_storm.	She_had_a_big_umbrella_with_her.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3KRVW3HTZNMRVGCIM20R0R3BKDUSMV	A2CR879QNKLWCS	Approved	Tue Aug 26 13:33:46 CEST 2014	Mon Aug 25 20:51:10 CEST 2014	Mon Aug 25 20:53:46 CEST 2014	Mon Aug 25 23:04:41 CEST 2014					967	600	"""Chrome"""	21	"""48"""	"""English"""	"""Yes"""	"""Thank+you+for+the+survey!"""	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	22	13-fortunate-CnC	CnC	fortunate	Sue_was_bitten_by_a_shark.	She_got_away_with_a_few_cuts.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	22	6-smart-CnC	CnC	smart	Jane_parked_her_car.	She_turned_off_the_lights.	1	22	36-wise-CnD	CnD	wise	Paul_had_the_flu.	He_went_to_work.	1	22	50-rude-CnD	CnD	rude	Ann_was_visiting_her_older_brother.	She_brought_a_gift.	1	22	37-foolish-CxD	CxD	foolish	Kate_needed_a_new_dress.	She_went_shopping.	7	22	25-lucky-CnC	CnC	lucky	Eve_didn't_hear_her_alarm_clock_this_morning.	She_was_on_vacation.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	22	48-polite-CxC	CxC	polite	Chad_was_introduced_to_Susan.	He_smiled.	1	22	9-stupid-CnD	CnD	stupid	Zack_discovered_that_his_girlfriend_was_cheating.	He_broke_up_with_her.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	22	19-brave-CxC	CxC	brave	Greg_suffers_from_depression.	He_admitted_it.	7	22	56-mean-CnC	CnC	mean	Jack_saw_a_hungry_dog.	He_pretended_to_have_food_for_him.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	39O5D9O87TTA2DFCJY5CPNQNYJS3CX	A2MG57U8NJGA9U	Approved	Tue Aug 26 13:33:51 CEST 2014	Mon Aug 25 20:49:54 CEST 2014	Mon Aug 25 20:53:51 CEST 2014	Mon Aug 25 23:04:41 CEST 2014					1526	600	"""Firefox"""	1	"""23"""	"""English"""	"""Yes"""	""""""	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	2	19-brave-CxD	CxD	brave	Greg_forgot_to_shave_this_morning.	He_admitted_it.	7	2	27-lucky-CnC	CnC	lucky	Eve_was_attacked_last_night.	She_escaped_her_attackers.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	2	35-wise-CnD	CnD	wise	Paul_was_staying_in_a_bad_part_of_town.	He_went_out_alone_at_night.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	2	37-foolish-CnD	CnD	foolish	Kate_was_working_a_very_stressful_job.	She_took_relaxation_classes.	1	2	10-stupid-CxD	CxD	stupid	Zack_was_drinking_a_glass_of_wine.	He_took_a_sip.	1	2	54-rude-CnD	CnD	rude	Ann_was_chatting_with_her_friend_Mark.	She_asked_about_his_children.	1	2	14-fortunate-CnD	CnD	fortunate	Sue_just_bought_a_new_car.	She_hit_a_deer.	7	2	45-polite-CxC	CxC	polite	Chad_watched_a_street_comedian.	He_laughed.	1	2	3-smart-CxD	CxD	smart	Jane_had_the_measles.	She_went_to_school.	7	2	60-mean-CxC	CxC	mean	Jack_didn't_want_to_wait_his_turn.	He_cut_the_line.
